,database,sampleID,nframes,wav_path,lips_path,transcription_path,delimiter,text_enc
1201,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0007,99,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0007.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0007.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0007.txt,5,utf-8
1202,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0008,69,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0008.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0008.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0008.txt,5,utf-8
1203,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0009,182,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0009.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0009.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0009.txt,5,utf-8
1204,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0010,33,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0010.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0010.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0010.txt,5,utf-8
1205,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0011,120,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0011.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0011.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0011.txt,5,utf-8
1206,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0012,123,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0012.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0012.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0012.txt,5,utf-8
1207,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0013,78,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0013.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0013.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0013.txt,5,utf-8
1208,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0014,127,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0014.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0014.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0014.txt,5,utf-8
1209,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0015,122,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0015.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0015.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0015.txt,5,utf-8
1210,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0016,56,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0016.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0016.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0016.txt,5,utf-8
1211,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0017,31,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0017.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0017.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0017.txt,5,utf-8
1212,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0018,114,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0018.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0018.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0018.txt,5,utf-8
1213,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0019,115,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0019.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0019.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0019.txt,5,utf-8
1214,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0020,65,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0020.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0020.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0020.txt,5,utf-8
1215,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0021,74,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0021.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0021.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0021.txt,5,utf-8
1216,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0022,47,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0022.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0022.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0022.txt,5,utf-8
1217,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0023,84,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0023.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0023.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0023.txt,5,utf-8
1218,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0024,78,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0024.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0024.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0024.txt,5,utf-8
1219,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0025,32,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0025.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0025.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0025.txt,5,utf-8
1220,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0026,73,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0026.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0026.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0026.txt,5,utf-8
1221,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0027,126,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0027.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0027.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0027.txt,5,utf-8
1222,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0028,144,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0028.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0028.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0028.txt,5,utf-8
1223,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0029,119,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0029.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0029.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0029.txt,5,utf-8
1224,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0030,65,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0030.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0030.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0030.txt,5,utf-8
1225,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0031,160,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0031.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0031.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0031.txt,5,utf-8
1226,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0032,169,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0032.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0032.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0032.txt,5,utf-8
1227,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0033,155,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0033.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0033.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0033.txt,5,utf-8
1228,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0034,95,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0034.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0034.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0034.txt,5,utf-8
1229,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0035,171,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0035.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0035.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0035.txt,5,utf-8
1230,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0036,51,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0036.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0036.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0036.txt,5,utf-8
1231,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0037,52,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0037.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0037.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0037.txt,5,utf-8
1232,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0038,75,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0038.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0038.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0038.txt,5,utf-8
1233,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0039,50,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0039.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0039.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0039.txt,5,utf-8
1234,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0040,43,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0040.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0040.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0040.txt,5,utf-8
1235,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0041,52,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0041.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0041.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0041.txt,5,utf-8
1236,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0042,89,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0042.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0042.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0042.txt,5,utf-8
1237,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0043,93,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0043.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0043.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0043.txt,5,utf-8
1238,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0044,137,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0044.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0044.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0044.txt,5,utf-8
1239,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0045,31,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0045.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0045.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0045.txt,5,utf-8
1240,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0046,105,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0046.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0046.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0046.txt,5,utf-8
1241,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0047,65,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0047.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0047.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0047.txt,5,utf-8
1242,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0048,96,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0048.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0048.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0048.txt,5,utf-8
1243,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0049,109,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0049.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0049.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0049.txt,5,utf-8
1244,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0050,54,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0050.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0050.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0050.txt,5,utf-8
1245,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0051,37,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0051.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0051.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0051.txt,5,utf-8
1246,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0052,45,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0052.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0052.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0052.txt,5,utf-8
1247,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0053,102,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0053.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0053.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0053.txt,5,utf-8
1248,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0054,132,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0054.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0054.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0054.txt,5,utf-8
1249,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0055,60,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0055.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0055.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0055.txt,5,utf-8
1250,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0056,60,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0056.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0056.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0056.txt,5,utf-8
1251,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0057,166,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0057.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0057.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0057.txt,5,utf-8
1252,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0058,143,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0058.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0058.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0058.txt,5,utf-8
1253,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0059,96,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0059.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0059.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0059.txt,5,utf-8
1254,CMU-MOSEAS-Spanish,SP_B1-NDD9EhGKVxs_0060,37,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0060.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0060.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NDD9EhGKVxs/SP_B1-NDD9EhGKVxs_0060.txt,5,utf-8
1255,CMU-MOSEAS-Spanish,SP_B1-NaWwP1qTTI4_0000,354,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NaWwP1qTTI4/SP_B1-NaWwP1qTTI4_0000.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NaWwP1qTTI4/SP_B1-NaWwP1qTTI4_0000.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NaWwP1qTTI4/SP_B1-NaWwP1qTTI4_0000.txt,5,utf-8
1256,CMU-MOSEAS-Spanish,SP_B1-NhBS0dnrPsI_0000,73,../data/CMU-MOSEAS-Spanish/WAVs/SP_B1-NhBS0dnrPsI/SP_B1-NhBS0dnrPsI_0000.wav,../data/CMU-MOSEAS-Spanish/ROIs/SP_B1-NhBS0dnrPsI/SP_B1-NhBS0dnrPsI_0000.npz,../data/CMU-MOSEAS-Spanish/transcriptions/SP_B1-NhBS0dnrPsI/SP_B1-NhBS0dnrPsI_0000.txt,5,utf-8
