,database,sampleID,nframes,wav_path,lips_path,transcription_path,delimiter,text_enc
495,LIP-RTVE,speaker000_0745,187,../data/LIP-RTVE/WAVs/speaker000/speaker000_0745.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0745.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0745.txt,5,utf-8
496,LIP-RTVE,speaker000_0746,132,../data/LIP-RTVE/WAVs/speaker000/speaker000_0746.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0746.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0746.txt,5,utf-8
497,LIP-RTVE,speaker000_0748,132,../data/LIP-RTVE/WAVs/speaker000/speaker000_0748.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0748.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0748.txt,5,utf-8
498,LIP-RTVE,speaker000_0749,31,../data/LIP-RTVE/WAVs/speaker000/speaker000_0749.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0749.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0749.txt,5,utf-8
499,LIP-RTVE,speaker000_0750,104,../data/LIP-RTVE/WAVs/speaker000/speaker000_0750.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0750.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0750.txt,5,utf-8
500,LIP-RTVE,speaker000_0753,146,../data/LIP-RTVE/WAVs/speaker000/speaker000_0753.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0753.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0753.txt,5,utf-8
501,LIP-RTVE,speaker000_0754,55,../data/LIP-RTVE/WAVs/speaker000/speaker000_0754.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0754.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0754.txt,5,utf-8
502,LIP-RTVE,speaker000_0755,139,../data/LIP-RTVE/WAVs/speaker000/speaker000_0755.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0755.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0755.txt,5,utf-8
503,LIP-RTVE,speaker000_0756,36,../data/LIP-RTVE/WAVs/speaker000/speaker000_0756.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0756.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0756.txt,5,utf-8
504,LIP-RTVE,speaker000_0758,83,../data/LIP-RTVE/WAVs/speaker000/speaker000_0758.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0758.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0758.txt,5,utf-8
505,LIP-RTVE,speaker000_0759,102,../data/LIP-RTVE/WAVs/speaker000/speaker000_0759.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0759.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0759.txt,5,utf-8
506,LIP-RTVE,speaker000_0761,62,../data/LIP-RTVE/WAVs/speaker000/speaker000_0761.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0761.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0761.txt,5,utf-8
507,LIP-RTVE,speaker000_0762,47,../data/LIP-RTVE/WAVs/speaker000/speaker000_0762.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0762.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0762.txt,5,utf-8
508,LIP-RTVE,speaker000_0763,64,../data/LIP-RTVE/WAVs/speaker000/speaker000_0763.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0763.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0763.txt,5,utf-8
509,LIP-RTVE,speaker000_0764,115,../data/LIP-RTVE/WAVs/speaker000/speaker000_0764.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0764.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0764.txt,5,utf-8
510,LIP-RTVE,speaker000_0766,162,../data/LIP-RTVE/WAVs/speaker000/speaker000_0766.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0766.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0766.txt,5,utf-8
511,LIP-RTVE,speaker000_0768,234,../data/LIP-RTVE/WAVs/speaker000/speaker000_0768.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0768.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0768.txt,5,utf-8
512,LIP-RTVE,speaker000_0771,33,../data/LIP-RTVE/WAVs/speaker000/speaker000_0771.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0771.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0771.txt,5,utf-8
513,LIP-RTVE,speaker000_0775,134,../data/LIP-RTVE/WAVs/speaker000/speaker000_0775.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0775.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0775.txt,5,utf-8
514,LIP-RTVE,speaker000_0776,198,../data/LIP-RTVE/WAVs/speaker000/speaker000_0776.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0776.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0776.txt,5,utf-8
515,LIP-RTVE,speaker000_0777,89,../data/LIP-RTVE/WAVs/speaker000/speaker000_0777.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0777.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0777.txt,5,utf-8
516,LIP-RTVE,speaker000_0778,29,../data/LIP-RTVE/WAVs/speaker000/speaker000_0778.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0778.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0778.txt,5,utf-8
517,LIP-RTVE,speaker000_0779,170,../data/LIP-RTVE/WAVs/speaker000/speaker000_0779.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0779.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0779.txt,5,utf-8
518,LIP-RTVE,speaker000_0784,31,../data/LIP-RTVE/WAVs/speaker000/speaker000_0784.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0784.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0784.txt,5,utf-8
519,LIP-RTVE,speaker000_0785,251,../data/LIP-RTVE/WAVs/speaker000/speaker000_0785.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0785.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0785.txt,5,utf-8
520,LIP-RTVE,speaker000_0786,112,../data/LIP-RTVE/WAVs/speaker000/speaker000_0786.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0786.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0786.txt,5,utf-8
521,LIP-RTVE,speaker000_0787,31,../data/LIP-RTVE/WAVs/speaker000/speaker000_0787.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0787.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0787.txt,5,utf-8
522,LIP-RTVE,speaker000_0788,52,../data/LIP-RTVE/WAVs/speaker000/speaker000_0788.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0788.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0788.txt,5,utf-8
523,LIP-RTVE,speaker000_0789,130,../data/LIP-RTVE/WAVs/speaker000/speaker000_0789.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0789.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0789.txt,5,utf-8
524,LIP-RTVE,speaker000_0790,88,../data/LIP-RTVE/WAVs/speaker000/speaker000_0790.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0790.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0790.txt,5,utf-8
525,LIP-RTVE,speaker000_0791,140,../data/LIP-RTVE/WAVs/speaker000/speaker000_0791.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0791.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0791.txt,5,utf-8
526,LIP-RTVE,speaker000_0792,51,../data/LIP-RTVE/WAVs/speaker000/speaker000_0792.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0792.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0792.txt,5,utf-8
527,LIP-RTVE,speaker000_0794,67,../data/LIP-RTVE/WAVs/speaker000/speaker000_0794.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0794.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0794.txt,5,utf-8
528,LIP-RTVE,speaker000_0797,56,../data/LIP-RTVE/WAVs/speaker000/speaker000_0797.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0797.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0797.txt,5,utf-8
529,LIP-RTVE,speaker000_0798,154,../data/LIP-RTVE/WAVs/speaker000/speaker000_0798.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0798.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0798.txt,5,utf-8
530,LIP-RTVE,speaker000_0799,26,../data/LIP-RTVE/WAVs/speaker000/speaker000_0799.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0799.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0799.txt,5,utf-8
531,LIP-RTVE,speaker000_0800,27,../data/LIP-RTVE/WAVs/speaker000/speaker000_0800.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0800.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0800.txt,5,utf-8
532,LIP-RTVE,speaker000_0802,86,../data/LIP-RTVE/WAVs/speaker000/speaker000_0802.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0802.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0802.txt,5,utf-8
533,LIP-RTVE,speaker000_0803,82,../data/LIP-RTVE/WAVs/speaker000/speaker000_0803.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0803.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0803.txt,5,utf-8
534,LIP-RTVE,speaker000_0805,98,../data/LIP-RTVE/WAVs/speaker000/speaker000_0805.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0805.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0805.txt,5,utf-8
535,LIP-RTVE,speaker000_0806,181,../data/LIP-RTVE/WAVs/speaker000/speaker000_0806.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0806.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0806.txt,5,utf-8
536,LIP-RTVE,speaker000_0807,92,../data/LIP-RTVE/WAVs/speaker000/speaker000_0807.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0807.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0807.txt,5,utf-8
537,LIP-RTVE,speaker000_0808,152,../data/LIP-RTVE/WAVs/speaker000/speaker000_0808.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0808.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0808.txt,5,utf-8
538,LIP-RTVE,speaker000_0809,120,../data/LIP-RTVE/WAVs/speaker000/speaker000_0809.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0809.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0809.txt,5,utf-8
539,LIP-RTVE,speaker000_0810,238,../data/LIP-RTVE/WAVs/speaker000/speaker000_0810.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0810.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0810.txt,5,utf-8
540,LIP-RTVE,speaker000_0811,79,../data/LIP-RTVE/WAVs/speaker000/speaker000_0811.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0811.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0811.txt,5,utf-8
541,LIP-RTVE,speaker000_0813,104,../data/LIP-RTVE/WAVs/speaker000/speaker000_0813.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0813.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0813.txt,5,utf-8
542,LIP-RTVE,speaker000_0814,147,../data/LIP-RTVE/WAVs/speaker000/speaker000_0814.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0814.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0814.txt,5,utf-8
543,LIP-RTVE,speaker000_0815,42,../data/LIP-RTVE/WAVs/speaker000/speaker000_0815.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0815.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0815.txt,5,utf-8
544,LIP-RTVE,speaker000_0816,95,../data/LIP-RTVE/WAVs/speaker000/speaker000_0816.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0816.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0816.txt,5,utf-8
545,LIP-RTVE,speaker000_0817,69,../data/LIP-RTVE/WAVs/speaker000/speaker000_0817.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0817.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0817.txt,5,utf-8
546,LIP-RTVE,speaker000_0818,205,../data/LIP-RTVE/WAVs/speaker000/speaker000_0818.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0818.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0818.txt,5,utf-8
547,LIP-RTVE,speaker000_0819,203,../data/LIP-RTVE/WAVs/speaker000/speaker000_0819.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0819.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0819.txt,5,utf-8
548,LIP-RTVE,speaker000_0820,36,../data/LIP-RTVE/WAVs/speaker000/speaker000_0820.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0820.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0820.txt,5,utf-8
549,LIP-RTVE,speaker000_0822,94,../data/LIP-RTVE/WAVs/speaker000/speaker000_0822.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0822.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0822.txt,5,utf-8
550,LIP-RTVE,speaker000_0826,76,../data/LIP-RTVE/WAVs/speaker000/speaker000_0826.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0826.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0826.txt,5,utf-8
551,LIP-RTVE,speaker000_0827,110,../data/LIP-RTVE/WAVs/speaker000/speaker000_0827.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0827.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0827.txt,5,utf-8
552,LIP-RTVE,speaker000_0828,55,../data/LIP-RTVE/WAVs/speaker000/speaker000_0828.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0828.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0828.txt,5,utf-8
553,LIP-RTVE,speaker000_0829,124,../data/LIP-RTVE/WAVs/speaker000/speaker000_0829.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0829.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0829.txt,5,utf-8
554,LIP-RTVE,speaker000_0830,66,../data/LIP-RTVE/WAVs/speaker000/speaker000_0830.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0830.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0830.txt,5,utf-8
555,LIP-RTVE,speaker000_0831,172,../data/LIP-RTVE/WAVs/speaker000/speaker000_0831.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0831.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0831.txt,5,utf-8
556,LIP-RTVE,speaker000_0833,134,../data/LIP-RTVE/WAVs/speaker000/speaker000_0833.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0833.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0833.txt,5,utf-8
557,LIP-RTVE,speaker000_0834,185,../data/LIP-RTVE/WAVs/speaker000/speaker000_0834.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0834.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0834.txt,5,utf-8
558,LIP-RTVE,speaker000_0837,40,../data/LIP-RTVE/WAVs/speaker000/speaker000_0837.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0837.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0837.txt,5,utf-8
559,LIP-RTVE,speaker000_0841,33,../data/LIP-RTVE/WAVs/speaker000/speaker000_0841.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0841.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0841.txt,5,utf-8
560,LIP-RTVE,speaker000_0843,220,../data/LIP-RTVE/WAVs/speaker000/speaker000_0843.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0843.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0843.txt,5,utf-8
561,LIP-RTVE,speaker000_0844,166,../data/LIP-RTVE/WAVs/speaker000/speaker000_0844.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0844.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0844.txt,5,utf-8
562,LIP-RTVE,speaker000_0846,139,../data/LIP-RTVE/WAVs/speaker000/speaker000_0846.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0846.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0846.txt,5,utf-8
563,LIP-RTVE,speaker000_0848,144,../data/LIP-RTVE/WAVs/speaker000/speaker000_0848.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0848.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0848.txt,5,utf-8
564,LIP-RTVE,speaker000_0849,27,../data/LIP-RTVE/WAVs/speaker000/speaker000_0849.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0849.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0849.txt,5,utf-8
565,LIP-RTVE,speaker000_0853,103,../data/LIP-RTVE/WAVs/speaker000/speaker000_0853.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0853.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0853.txt,5,utf-8
566,LIP-RTVE,speaker000_0854,171,../data/LIP-RTVE/WAVs/speaker000/speaker000_0854.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0854.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0854.txt,5,utf-8
567,LIP-RTVE,speaker000_0855,45,../data/LIP-RTVE/WAVs/speaker000/speaker000_0855.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0855.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0855.txt,5,utf-8
568,LIP-RTVE,speaker000_0856,39,../data/LIP-RTVE/WAVs/speaker000/speaker000_0856.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0856.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0856.txt,5,utf-8
569,LIP-RTVE,speaker000_0860,168,../data/LIP-RTVE/WAVs/speaker000/speaker000_0860.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0860.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0860.txt,5,utf-8
570,LIP-RTVE,speaker000_0862,87,../data/LIP-RTVE/WAVs/speaker000/speaker000_0862.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0862.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0862.txt,5,utf-8
571,LIP-RTVE,speaker000_0864,114,../data/LIP-RTVE/WAVs/speaker000/speaker000_0864.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0864.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0864.txt,5,utf-8
572,LIP-RTVE,speaker000_0865,90,../data/LIP-RTVE/WAVs/speaker000/speaker000_0865.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0865.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0865.txt,5,utf-8
573,LIP-RTVE,speaker000_0866,164,../data/LIP-RTVE/WAVs/speaker000/speaker000_0866.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0866.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0866.txt,5,utf-8
574,LIP-RTVE,speaker000_0867,175,../data/LIP-RTVE/WAVs/speaker000/speaker000_0867.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0867.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0867.txt,5,utf-8
575,LIP-RTVE,speaker000_0868,60,../data/LIP-RTVE/WAVs/speaker000/speaker000_0868.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0868.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0868.txt,5,utf-8
576,LIP-RTVE,speaker000_0869,275,../data/LIP-RTVE/WAVs/speaker000/speaker000_0869.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0869.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0869.txt,5,utf-8
577,LIP-RTVE,speaker000_0871,123,../data/LIP-RTVE/WAVs/speaker000/speaker000_0871.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0871.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0871.txt,5,utf-8
578,LIP-RTVE,speaker000_0872,190,../data/LIP-RTVE/WAVs/speaker000/speaker000_0872.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0872.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0872.txt,5,utf-8
579,LIP-RTVE,speaker000_0873,66,../data/LIP-RTVE/WAVs/speaker000/speaker000_0873.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0873.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0873.txt,5,utf-8
580,LIP-RTVE,speaker000_0874,174,../data/LIP-RTVE/WAVs/speaker000/speaker000_0874.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0874.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0874.txt,5,utf-8
581,LIP-RTVE,speaker000_0876,222,../data/LIP-RTVE/WAVs/speaker000/speaker000_0876.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0876.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0876.txt,5,utf-8
582,LIP-RTVE,speaker000_0877,57,../data/LIP-RTVE/WAVs/speaker000/speaker000_0877.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0877.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0877.txt,5,utf-8
583,LIP-RTVE,speaker000_0880,115,../data/LIP-RTVE/WAVs/speaker000/speaker000_0880.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0880.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0880.txt,5,utf-8
584,LIP-RTVE,speaker000_0884,113,../data/LIP-RTVE/WAVs/speaker000/speaker000_0884.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0884.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0884.txt,5,utf-8
585,LIP-RTVE,speaker000_0885,211,../data/LIP-RTVE/WAVs/speaker000/speaker000_0885.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0885.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0885.txt,5,utf-8
586,LIP-RTVE,speaker000_0886,97,../data/LIP-RTVE/WAVs/speaker000/speaker000_0886.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0886.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0886.txt,5,utf-8
587,LIP-RTVE,speaker000_0887,188,../data/LIP-RTVE/WAVs/speaker000/speaker000_0887.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0887.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0887.txt,5,utf-8
588,LIP-RTVE,speaker000_0888,99,../data/LIP-RTVE/WAVs/speaker000/speaker000_0888.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0888.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0888.txt,5,utf-8
589,LIP-RTVE,speaker000_0890,46,../data/LIP-RTVE/WAVs/speaker000/speaker000_0890.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0890.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0890.txt,5,utf-8
590,LIP-RTVE,speaker000_0893,143,../data/LIP-RTVE/WAVs/speaker000/speaker000_0893.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0893.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0893.txt,5,utf-8
591,LIP-RTVE,speaker000_0895,62,../data/LIP-RTVE/WAVs/speaker000/speaker000_0895.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0895.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0895.txt,5,utf-8
592,LIP-RTVE,speaker000_0896,207,../data/LIP-RTVE/WAVs/speaker000/speaker000_0896.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0896.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0896.txt,5,utf-8
593,LIP-RTVE,speaker000_0898,107,../data/LIP-RTVE/WAVs/speaker000/speaker000_0898.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0898.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0898.txt,5,utf-8
594,LIP-RTVE,speaker000_0899,74,../data/LIP-RTVE/WAVs/speaker000/speaker000_0899.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0899.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0899.txt,5,utf-8
595,LIP-RTVE,speaker000_0900,115,../data/LIP-RTVE/WAVs/speaker000/speaker000_0900.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0900.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0900.txt,5,utf-8
596,LIP-RTVE,speaker000_0901,189,../data/LIP-RTVE/WAVs/speaker000/speaker000_0901.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0901.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0901.txt,5,utf-8
597,LIP-RTVE,speaker000_0902,73,../data/LIP-RTVE/WAVs/speaker000/speaker000_0902.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0902.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0902.txt,5,utf-8
598,LIP-RTVE,speaker000_0903,131,../data/LIP-RTVE/WAVs/speaker000/speaker000_0903.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0903.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0903.txt,5,utf-8
599,LIP-RTVE,speaker000_0905,184,../data/LIP-RTVE/WAVs/speaker000/speaker000_0905.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0905.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0905.txt,5,utf-8
600,LIP-RTVE,speaker000_0906,45,../data/LIP-RTVE/WAVs/speaker000/speaker000_0906.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0906.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0906.txt,5,utf-8
601,LIP-RTVE,speaker000_0908,181,../data/LIP-RTVE/WAVs/speaker000/speaker000_0908.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0908.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0908.txt,5,utf-8
602,LIP-RTVE,speaker000_0910,95,../data/LIP-RTVE/WAVs/speaker000/speaker000_0910.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0910.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0910.txt,5,utf-8
603,LIP-RTVE,speaker000_0912,65,../data/LIP-RTVE/WAVs/speaker000/speaker000_0912.wav,../data/LIP-RTVE/ROIs/speaker000/speaker000_0912.npz,../data/LIP-RTVE/transcriptions/speaker000/speaker000_0912.txt,5,utf-8
